Brand,Model,Age,Kilometer,Engine,Max Power,Seats,Fuel Type_Code,Transmission_Code,Age_Squared,Km_per_Year,Power_per_Seat,Log_Price
Audi,A6 55 Prestige,4,36693,3000.0,335.0,5,1,0,16,8949.512195121952,66.999866000268,15.282647537513002
Audi,A6 Technology 45 TFSI,5,36000,1984.0,241.0,5,2,0,25,7058.823529411765,48.199903600192805,15.483217567201578
Audi,A6 Technology 45 TFSI,4,7935,1984.0,241.0,5,2,0,16,1935.3658536585367,48.199903600192805,15.573368647930426
Audi,A7 3.0T Premium,6,73869,3000.0,335.0,5,1,0,36,12109.672131147541,66.999866000268,15.057097304508934
Audi,A7 3.0T Premium Plus,8,62764,3000.0,335.0,5,2,0,64,7748.641975308642,66.999866000268,14.886751992419269
Audi,A7 3.0T Premium Plus,7,73777,3000.0,340.0,5,2,0,49,10391.12676056338,67.999864000272,14.942321825056082
Audi,A7 3.0T Premium Plus,7,47144,3000.0,340.0,5,2,0,49,6640.0,67.999864000272,15.02025846182294
Audi,A7 3.0T Prestige,12,140119,3000.0,420.0,5,2,0,144,11580.082644628099,83.999832000336,14.375879205287077
Audi,A7 3.0T Prestige,10,117482,3000.0,340.0,5,0,0,100,11631.881188118812,67.999864000272,14.857764465621987
Audi,A7 55 Premium,5,43613,3000.0,444.0,5,1,0,25,8551.56862745098,88.79982240035521,15.24342683358311
Audi,A7 55 Premium Plus,3,24140,3000.0,621.0,5,1,0,9,7787.096774193548,124.19975160049681,15.474538505062284
Audi,A7 Premium,13,166200,3000.0,414.0,4,2,0,169,12687.022900763359,103.49974125064688,14.072244385846428
Audi,A7 Premium,13,86904,3000.0,414.0,5,2,0,169,6633.893129770992,82.7998344003312,14.939073312154692
Audi,A7 Premium Plus,5,40814,3000.0,444.0,5,1,0,25,8002.745098039216,88.79982240035521,15.243386784829141
Audi,A7 Sportback 3.0 TDI quattro,13,42000,2967.0,241.0,5,0,0,169,3206.1068702290077,48.199903600192805,14.77102238760702
Audi,A8 3.0 TDI quattro,10,32000,2967.0,247.0,4,0,0,100,3168.3168316831684,61.749845625385944,15.404745967162468
Audi,A8 4.0,5,57935,4000.0,563.0,5,1,0,25,11359.803921568628,112.5997748004504,15.419025765758569
Audi,A8 4.0T,11,154880,4000.0,520.0,5,2,0,121,13953.153153153153,103.99979200041601,14.44491943046408
Audi,A8 L 3.0T,9,88514,3000.0,500.0,5,2,0,81,9726.813186813188,99.9998000004,14.663608526750796
Audi,A8 L 4.0T,9,229598,4000.0,450.0,5,2,0,81,25230.54945054945,89.99982000036,14.422446586723536
Audi,A8 L 55,6,150312,3000.0,340.0,5,1,0,36,24641.31147540984,67.999864000272,15.080907946404409
Audi,A8 L 55,6,37578,3000.0,340.0,5,1,0,36,6160.32786885246,67.999864000272,15.202604849054858
Audi,A8 L 55,6,57260,3000.0,340.0,5,1,0,36,9386.88524590164,67.999864000272,15.23337650015191
Audi,A8 L 55,6,62764,3000.0,340.0,5,1,0,36,10289.180327868853,67.999864000272,15.24342683358311
Audi,allroad 2.0T Prestige,12,168107,2000.0,248.0,5,2,0,144,13893.140495867769,49.599900800198405,14.2162049710485
Audi,allroad 2.7T,20,246229,2700.0,250.0,5,2,1,400,12250.199004975124,49.9999000002,13.203207609924831
Audi,e-tron Premium,4,29018,2157.8899663407597,402.0,5,1,0,16,7077.5609756097565,80.39983920032161,15.010207877677086
Audi,e-tron Prestige,6,53128,2157.8899663407597,402.0,5,1,0,36,8709.508196721312,80.39983920032161,14.968990063610217
Audi,e-tron Prestige,6,12672,2157.8899663407597,402.0,5,1,0,36,2077.377049180328,80.39983920032161,14.994940023557941
Audi,e-tron Prestige,6,25749,2157.8899663407597,402.0,5,1,0,36,4221.147540983607,80.39983920032161,15.02003331104067
Audi,Q2 Premium 40 TFSI quattro,3,4600,1984.0,188.0,5,2,0,9,1483.8709677419354,37.599924800150404,15.053885078862573
Audi,Q2 Premium Plus I 40 TFSI quattro,5,10700,1984.0,188.0,5,2,0,25,2098.0392156862745,37.599924800150404,14.897316067298997
Audi,Q3 2.0 TDI quattro Premium,13,72000,1968.0,174.0,5,0,0,169,5496.183206106871,34.7999304001392,14.115615891155079
Audi,Q3 2.0 TDI quattro Premium,13,69500,1968.0,174.0,5,0,0,169,5305.343511450382,34.7999304001392,14.144815024531075
Audi,Q3 2.0 TDI quattro Premium,12,44087,1968.0,174.0,5,0,0,144,3643.5537190082646,34.7999304001392,14.430696737594902
Audi,Q3 2.0 TDI quattro Premium,10,47706,1968.0,174.0,5,0,0,100,4723.366336633663,34.7999304001392,14.115615891155079
Audi,Q3 2.0 TDI quattro Premium Plus,12,117000,1968.0,174.0,5,0,0,144,9669.421487603306,34.7999304001392,14.166168133802548
Audi,Q3 2.0 TDI Quattro Premium Plus,11,230000,1968.0,174.0,5,0,0,121,20720.72072072072,34.7999304001392,13.997832948091215
Audi,Q3 2.0 TDI quattro Premium Plus,11,51000,1968.0,174.0,5,0,0,121,4594.594594594595,34.7999304001392,14.077875591662238
Audi,Q3 2.0 TDI quattro Premium Plus,10,79000,1968.0,174.0,5,0,0,100,7821.782178217822,34.7999304001392,14.229605653708807
Audi,Q3 2.0 TDI Quattro Premium Plus,9,30000,1968.0,174.0,5,0,0,81,3296.703296703297,34.7999304001392,14.680508416503422
Audi,Q3 2.0 TDI Quattro Premium Plus,8,22000,1968.0,174.0,5,0,0,64,2716.0493827160494,34.7999304001392,14.854019276544916
Audi,Q3 2.0T Premium Plus,10,250062,2000.0,228.0,5,2,0,100,24758.61386138614,45.599908800182405,13.934094161969174
Audi,Q3 30 TDI Premium FWD,8,85000,1968.0,150.0,5,0,0,64,10493.827160493827,29.999940000120002,14.493544608328255
Audi,Q3 30 TDI Premium FWD,8,64000,1968.0,150.0,5,0,0,64,7901.234567901235,29.999940000120002,14.88022163978423
Audi,Q3 35 TDI Premium,10,80000,1968.0,174.0,5,0,0,100,7920.792079207921,34.7999304001392,14.389311544271775
Audi,Q3 35 TDI Premium + Sunroof,10,60000,1968.0,174.0,5,0,0,100,5940.594059405941,34.7999304001392,14.343193888767015
Audi,Q3 35 TDI Premium + Sunroof,10,71700,1968.0,174.0,5,0,0,100,7099.0099009901,34.7999304001392,14.430696737594902
Audi,Q3 35 TDI Premium + Sunroof,9,139000,1968.0,174.0,5,0,0,81,15274.725274725275,34.7999304001392,14.316286451937186
Audi,Q3 35 TDI Premium + Sunroof,9,80251,1968.0,174.0,5,0,0,81,8818.79120879121,34.7999304001392,14.337276715240233
Audi,Q3 35 TDI Premium + Sunroof,9,84700,1968.0,174.0,5,0,0,81,9307.692307692309,34.7999304001392,14.40274151293267
Audi,Q3 35 TDI Premium + Sunroof,9,84878,1968.0,174.0,5,0,0,81,9327.252747252747,34.7999304001392,14.48334044336031
Audi,Q3 35 TDI Premium + Sunroof,8,61643,1968.0,174.0,5,0,0,64,7610.246913580248,34.7999304001392,14.680508416503422
Audi,Q3 35 TDI Premium Plus + Sunroof,11,71796,1968.0,174.0,5,0,0,121,6468.108108108108,34.7999304001392,14.187074804051692
Audi,Q3 35 TDI Premium Plus + Sunroof,9,40000,1968.0,174.0,5,0,0,81,4395.604395604396,34.7999304001392,14.444119750719839
Audi,Q3 35 TDI quattro Premium Plus,8,42000,1968.0,184.0,5,0,0,64,5185.185185185185,36.7999264001472,14.557448378884015
Audi,Q3 35 TDI quattro Premium Plus,8,36000,1968.0,184.0,5,0,0,64,4444.444444444444,36.7999264001472,14.751604309291395
Audi,Q3 35 TDI quattro Premium Plus,7,38000,1968.0,184.0,5,0,0,49,5352.112676056338,36.7999264001472,14.72175135802525
Audi,Q3 35 TDI Quattro Premium Plus,7,26000,1968.0,174.0,5,0,0,49,3661.971830985916,34.7999304001392,14.845130332288226
Audi,Q3 35 TDI quattro Premium Plus,7,35000,1968.0,184.0,5,0,0,49,4929.577464788733,36.7999264001472,14.88022163978423
Audi,Q3 35 TDI Quattro Technology,7,25000,1968.0,181.0,5,0,0,49,3521.1267605633807,36.199927600144804,14.603968372873895
Audi,Q3 35 TDI quattro Technology,6,41000,1968.0,184.0,5,0,0,36,6721.311475409836,36.7999264001472,14.99416586199818
Audi,Q3 35 TDI Technology,9,95401,1968.0,174.0,5,0,0,81,10483.626373626374,34.7999304001392,14.580978865220017
Audi,Q3 35 TDI Technology with Navigation,8,110000,1968.0,174.0,5,0,0,64,13580.246913580248,34.7999304001392,14.4247330473601
Audi,Q3 45 S line Premium,3,15007,2000.0,228.0,5,2,0,9,4840.967741935484,45.599908800182405,14.846227586834985
Audi,Q3 45 S line Premium Plus,4,15828,2000.0,228.0,5,2,0,16,3860.4878048780492,45.599908800182405,14.886723557629406
Audi,Q3 S line Premium Plus,3,27966,2000.0,228.0,5,2,0,9,9021.290322580646,45.599908800182405,15.020233281030848
Audi,Q4 e-tron 50 Premium Plus,3,402,2157.8899663407597,282.0,5,1,0,9,129.67741935483872,56.399887200225606,15.282647537513002
Audi,Q4 e-tron Sportback Premium,2,1860,2157.8899663407597,282.0,5,1,0,4,885.7142857142857,56.399887200225606,15.33691715526681
Audi,Q5 2.0 TDI,14,120000,1968.0,168.0,5,0,0,196,8510.638297872341,33.599932800134404,14.077875591662238
Audi,Q5 2.0 TDI quattro Premium,11,78000,1968.0,174.0,5,0,0,121,7027.0270270270275,34.7999304001392,14.346139397261565
Audi,Q5 2.0 TDI quattro Premium,10,152000,1968.0,174.0,5,0,0,100,15049.50495049505,34.7999304001392,14.59253968227493
Audi,Q5 2.0 TDI quattro Premium Plus,13,40000,1968.0,174.0,5,0,0,169,3053.4351145038167,34.7999304001392,14.214287349062356
Audi,Q5 2.0 TDI quattro Technology Pack,9,57000,1968.0,174.0,5,0,0,81,6263.736263736264,34.7999304001392,14.805052123325165
Audi,Q5 2.0T Premium,13,191511,2000.0,268.0,5,2,0,169,14619.160305343512,53.599892800214405,13.816311237334979
Audi,Q5 2.0T Premium Plus,12,179881,2000.0,268.0,5,2,0,144,14866.198347107438,53.599892800214405,14.164617637720903
Audi,Q5 2.0T Premium Plus,10,190707,2000.0,268.0,5,1,0,100,18881.881188118812,53.599892800214405,14.06577187636402
Audi,Q5 2.0T Premium Plus,10,88031,2000.0,220.0,5,1,0,100,8715.940594059406,43.999912000176,14.375688473590603
Audi,Q5 2.0T Premium Plus,9,83855,2000.0,272.0,5,1,0,81,9214.835164835165,54.3998912002176,14.35178051171031
Audi,Q5 2.0T Premium Plus,8,131773,2000.0,268.0,5,1,0,64,16268.271604938273,53.599892800214405,14.39362616412425
Audi,Q5 2.0T Premium Plus,7,81111,2000.0,252.0,5,2,0,49,11424.084507042255,50.3998992002016,14.681308096337414
Audi,Q5 2.0T Premium Plus,6,80467,2000.0,349.0,5,2,0,36,13191.311475409837,69.7998604002792,14.627240898440242
Audi,Q5 2.0T Premium Plus,6,39429,2000.0,349.0,5,2,0,36,6463.770491803279,69.7998604002792,14.765391179619254
Audi,Q5 3.0 TDI Premium Plus,11,89421,3000.0,272.0,5,0,0,121,8055.945945945946,54.3998912002176,14.44491943046408
Audi,Q5 3.0 TDI quattro,16,63300,2967.0,240.0,5,0,0,256,3931.6770186335402,47.999904000192004,13.623139877437296
Audi,Q5 3.0 TDI Quattro,11,76131,2967.0,241.0,5,0,0,121,6858.648648648649,48.199903600192805,14.430696737594902
Audi,Q5 3.0T Premium Plus,10,96964,3000.0,402.0,5,2,0,100,9600.39603960396,80.39983920032161,14.275843198587168
Audi,Q5 35TDI Premium Plus,7,31800,1968.0,188.0,5,0,0,49,4478.87323943662,37.599924800150404,15.195535557642865
Audi,Q5 40 Premium,3,23416,2000.0,362.0,5,1,0,9,7553.548387096774,72.39985520028961,15.057097304508934
Audi,Q5 40 TDI Premium Plus,5,18000,1968.0,188.0,5,0,0,25,3529.4117647058824,37.599924800150404,15.314017133154755
Audi,Q5 45 TDI quattro Technology,10,105000,2967.0,241.0,5,0,0,100,10396.039603960397,48.199903600192805,14.80876270134486
Audi,Q5 45 TFSI Premium Plus,3,1,1984.0,248.0,5,2,0,9,0.3225806451612903,49.599900800198405,15.547343255571795
Audi,Q5 Premium,2,3903,2000.0,268.0,5,1,0,4,1858.5714285714284,53.599892800214405,15.092557414418497
Audi,Q5 S line Premium,3,16287,2000.0,362.0,5,1,0,9,5253.870967741936,72.39985520028961,15.020233281030848
Audi,Q5 S line Premium,3,29127,2000.0,362.0,5,1,0,9,9395.806451612903,72.39985520028961,15.040036884065142
Audi,Q5 S line Premium,3,13185,2000.0,362.0,5,1,0,9,4253.225806451613,72.39985520028961,15.083211117345769
Audi,Q5 S line Premium Plus,3,16208,2000.0,362.0,5,1,0,9,5228.387096774193,72.39985520028961,15.035122628933216
Audi,Q5 S line Premium Plus,3,21135,2000.0,362.0,5,1,0,9,6817.741935483871,72.39985520028961,15.092557414418497
Audi,Q5 S line Premium Plus,3,22362,2000.0,362.0,5,1,0,9,7213.548387096774,72.39985520028961,15.138021845857285
Audi,Q5 S line Premium Plus,2,7480,2000.0,362.0,5,1,0,4,3561.904761904762,72.39985520028961,15.194194533422664
Audi,Q5 S line Premium Plus,2,10754,2000.0,362.0,5,1,0,4,5120.952380952381,72.39985520028961,15.19838758664936
Audi,Q5 S line Premium Plus,2,9144,2000.0,362.0,5,1,0,4,4354.285714285714,72.39985520028961,15.217041746806023
Audi,Q5 S line Premium Plus,2,9730,2000.0,362.0,5,1,0,4,4633.333333333333,72.39985520028961,15.274886686298238
Audi,Q7 3.0 TDI Quattro,16,98000,2967.0,241.0,7,0,0,256,6086.95652173913,34.42852224496822,13.60479076121576
Audi,Q7 3.0 TDI Quattro,16,120000,2967.0,241.0,7,0,0,256,7453.416149068323,34.42852224496822,13.840204146163925
Audi,Q7 3.0 TDI Quattro,15,110000,2967.0,241.0,7,0,0,225,7284.76821192053,34.42852224496822,14.375126917328105
Audi,Q7 3.0 TDI Quattro,11,65000,2967.0,241.0,7,0,0,121,5855.855855855856,34.42852224496822,14.914123179965662
Audi,Q7 3.0 TDI quattro Premium,11,25000,2967.0,241.0,6,0,0,121,2252.252252252252,40.1665997223338,15.009433329466965
Audi,Q7 3.0 TDI Quattro Premium Plus,13,70000,2967.0,241.0,7,0,0,169,5343.511450381679,34.42852224496822,14.430696737594902
Audi,Q7 3.0 TDI quattro Premium Plus,11,48600,2967.0,241.0,6,0,0,121,4378.378378378378,40.1665997223338,14.711598990684092
Audi,Q7 3.0T Premium,8,173809,3000.0,333.0,5,2,0,64,21457.901234567904,66.5998668002664,14.589462309752156
Audi,Q7 3.0T Premium Plus,11,154936,3000.0,280.0,7,2,0,121,13958.198198198199,39.99994285722449,14.07192175341056
Audi,Q7 3.0T Premium Plus,10,158563,3000.0,335.0,7,2,0,100,15699.30693069307,47.85707448989359,13.63348975593907
Audi,Q7 3.0T Prestige,7,102032,3000.0,335.0,7,2,0,49,14370.704225352114,47.85707448989359,14.729262469760377
Audi,Q7 3.0T Prestige,7,113898,3000.0,335.0,7,2,0,49,16041.971830985916,47.85707448989359,14.763776974889572
Audi,Q7 35 TDI Premium + Sunroof,11,95000,2967.0,241.0,7,0,0,121,8558.55855855856,34.42852224496822,14.603968372873895
Audi,Q7 35 TDI Premium + Sunroof,11,42533,2967.0,241.0,7,0,0,121,3831.801801801802,34.42852224496822,14.690979711984754
Audi,Q7 35 TDI Premium + Sunroof,10,46000,2967.0,241.0,7,0,0,100,4554.455445544555,34.42852224496822,14.77102238760702
Audi,Q7 35 TDI Premium Plus + Sunroof,13,118000,2967.0,241.0,7,0,0,169,9007.63358778626,34.42852224496822,14.72175135802525
Audi,Q7 35 TDI Quattro Premium,10,53000,2967.0,241.0,7,0,0,100,5247.524752475248,34.42852224496822,14.790070575320824
Audi,Q7 45 Premium Plus,4,109435,2000.0,335.0,7,2,0,16,26691.46341463415,47.85707448989359,14.928688911218241
Audi,Q7 45 TDI Premium Plus,9,65000,2967.0,245.0,7,0,0,81,7142.857142857143,34.99995000007143,15.459350090352403
Audi,Q7 45 TDI Premium Plus,8,45000,2967.0,245.0,7,0,0,64,5555.555555555556,34.99995000007143,15.520258832020865
Audi,Q7 45 TDI Premium Plus,8,24000,2967.0,245.0,7,0,0,64,2962.962962962963,34.99995000007143,15.520258832020865
Audi,Q7 45 TDI Premium Plus,7,78000,2967.0,245.0,7,0,0,49,10985.915492957747,34.99995000007143,15.404745967162468
Audi,Q7 45 TDI Technology Pack,9,88000,2967.0,245.0,7,0,0,81,9670.329670329671,34.99995000007143,15.137266664613225
Audi,Q7 45 TDI Technology Pack,8,45000,2967.0,245.0,7,0,0,64,5555.555555555556,34.99995000007143,15.46416937585933
Audi,Q7 45 TDI Technology Pack,7,47000,2967.0,245.0,7,0,0,49,6619.718309859155,34.99995000007143,15.59046307836746
Audi,Q7 45 TDI Technology Pack,7,39850,2967.0,245.0,7,0,0,49,5612.6760563380285,34.99995000007143,15.717618233614914
Audi,Q7 55 Prestige,6,118829,3000.0,335.0,5,2,0,36,19480.16393442623,66.999866000268,14.924322981265489
Audi,Q7 55 Prestige,6,65983,3000.0,335.0,5,2,0,36,10816.88524590164,66.999866000268,15.017780212754081
Audi,Q7 Premium Plus,3,36352,3000.0,335.0,7,1,0,9,11726.451612903225,47.85707448989359,15.294081866924461
Audi,Q7 Premium Plus,2,17061,3000.0,335.0,5,1,0,4,8124.285714285714,66.999866000268,15.458505869527027
Audi,Q7 Technology 55 TFSI,3,4500,2995.0,335.0,7,2,0,9,1451.6129032258063,47.85707448989359,16.056220353623207
Audi,Q8 3.0T Premium,6,83660,3000.0,469.0,5,1,0,36,13714.754098360656,93.7998124003752,15.135173275560183
Audi,Q8 3.0T Prestige,6,88353,3000.0,469.0,5,1,0,36,14484.098360655738,93.7998124003752,15.212967633515145
Audi,Q8 3.0T Prestige,6,61734,3000.0,469.0,5,2,0,36,10120.327868852459,93.7998124003752,15.242145917944551
Audi,Q8 55 Premium,5,55200,3000.0,592.0,5,1,0,25,10823.529411764706,118.39976320047361,15.292216986333107
Audi,Q8 55 Premium Plus,4,23738,3000.0,631.0,5,1,0,16,5789.756097560976,126.19974760050481,15.443244473109427
Audi,Q8 55 Premium Plus,4,48280,3000.0,631.0,5,1,0,16,11775.609756097561,126.19974760050481,15.458538166785583
Audi,Q8 Celebration,4,28000,2995.0,335.0,5,2,0,16,6829.2682926829275,66.999866000268,16.108045416114916
Audi,R8 4.2 quattro Spyder,14,56845,4200.0,533.0,5,2,1,196,4031.5602836879434,106.5997868004264,15.884227420310527
Audi,R8 5.2,11,35084,5200.0,602.0,2,2,0,121,3160.7207207207207,300.998495007525,16.093577625626708
Audi,R8 5.2,10,82076,5200.0,610.0,2,2,0,100,8126.336633663366,304.99847500762496,15.956376519184118
Audi,R8 5.2 quattro Spyder,14,120701,5200.0,560.0,2,2,0,196,8560.354609929078,279.99860000699994,15.635468843583531
Audi,R8 5.2 V10,7,14387,5200.0,585.0,5,2,0,49,2026.3380281690143,116.99976600046801,16.307447520423008
Audi,R8 5.2 V10,4,10295,5200.0,532.0,5,2,0,16,2510.9756097560976,106.3997872004256,16.48411705038488
Audi,R8 5.2 V10 performance,5,19706,5200.0,562.0,5,2,0,25,3863.921568627451,112.39977520044961,16.567313558578963
Audi,R8 Base,17,78858,4200.0,562.0,5,2,1,289,4611.578947368421,112.39977520044961,15.474538505062284
Audi,RS 3 2.5T,2,3058,2500.0,401.0,5,2,0,4,1456.1904761904761,80.1998396003208,15.699584968168335
Audi,RS 4 4.2 quattro L,17,235768,4200.0,450.0,5,2,1,289,13787.602339181285,89.99982000036,14.732601369689169
Audi,RS 4 Base,18,160562,4200.0,450.0,5,2,1,324,8870.828729281768,89.99982000036,14.732434689198694
Audi,RS 5 2.9T,6,34182,2900.0,444.0,5,2,0,36,5603.606557377049,88.79982240035521,15.424914669827142
Audi,RS 5 2.9T,3,15495,2900.0,444.0,4,2,0,9,4998.387096774193,110.99972250069376,15.694502365879236
Audi,RS 5 4.2,12,122254,4200.0,570.0,4,2,0,144,10103.636363636364,142.49964375089064,14.914895214945837
Audi,RS 5 4.2,11,79015,4200.0,450.0,5,2,0,121,7118.468468468469,89.99982000036,15.135841650141952
Audi,RS 7 4.0T,4,23696,4000.0,621.0,5,1,0,16,5779.512195121952,124.19975160049681,15.956356887639988
Audi,RS 7 4.0T,3,6598,4000.0,621.0,5,1,0,9,2128.3870967741937,124.19975160049681,16.42208166390375
Audi,RS 7 4.0T Performance Prestige,8,106619,4000.0,621.0,5,2,0,64,13162.83950617284,124.19975160049681,15.412325332777447
Audi,RS 7 4.0T Performance Prestige,8,62879,4000.0,621.0,5,2,0,64,7762.83950617284,124.19975160049681,15.549439799500687
Audi,RS 7 4.0T Prestige,11,96102,4000.0,621.0,5,2,0,121,8657.837837837838,124.19975160049681,15.138066344570626
Audi,RS 7 4.0T Prestige,11,106458,4000.0,621.0,5,2,0,121,9590.810810810812,124.19975160049681,15.20250067698849
Audi,RS 7 4.0T Prestige,9,104285,4000.0,621.0,5,2,0,81,11459.89010989011,124.19975160049681,15.24342683358311
Audi,RS 7 4.0T Prestige,9,50694,4000.0,621.0,5,2,0,81,5570.769230769231,124.19975160049681,15.536096386699096
Audi,RS 7 4.0T quattro,2,5082,4000.0,621.0,5,2,0,4,2420.0,124.19975160049681,16.19044059131298
Audi,RS Q8 4.0T,5,67361,4000.0,631.0,7,2,0,25,13208.039215686276,90.1427283675309,15.847742691671012
Audi,RS Q8 4.0T quattro,3,18221,4000.0,631.0,7,2,0,9,5877.741935483871,90.1427283675309,16.118061750383703
Audi,RS5 4.2 Coupe,14,56000,4163.0,444.0,5,2,0,196,3971.631205673759,88.79982240035521,14.88022163978423
Audi,RS5 4.2 Coupe,13,25500,4163.0,444.0,5,2,0,169,1946.5648854961833,88.79982240035521,15.11023799953124
Audi,S3 2.0T Premium Plus,10,125728,2000.0,333.0,5,2,0,100,12448.316831683169,66.5998668002664,14.39945708117368
Audi,S3 2.0T Premium Plus,8,135185,2000.0,333.0,5,2,0,64,16689.50617283951,66.5998668002664,14.765391179619254
Audi,S3 2.0T Tech Premium Plus,7,26393,2000.0,328.0,5,2,0,49,3717.323943661972,65.5998688002624,15.087941971084263
Audi,S4 3.0 Prestige,13,158359,3000.0,333.0,5,2,0,169,12088.473282442748,66.5998668002664,14.22177601237654
Audi,S4 3.0 Prestige,13,62310,3000.0,333.0,5,2,0,169,4756.488549618321,66.5998668002664,14.765391179619254
Audi,S4 3.0T Premium,6,29939,3000.0,349.0,5,2,0,36,4908.032786885246,69.7998604002792,15.090275693777453
Audi,S4 3.0T Premium,6,19312,3000.0,349.0,5,2,0,36,3165.9016393442625,69.7998604002792,15.202604849054858
Audi,S4 3.0T Premium Plus,12,224270,3000.0,349.0,5,2,0,144,18534.710743801654,69.7998604002792,14.371153321021156
Audi,S4 3.0T Premium Plus,12,147861,3000.0,349.0,5,2,0,144,12219.917355371901,69.7998604002792,14.509457918294979
Audi,S4 3.0T Premium Plus,11,164748,3000.0,333.0,5,2,0,121,14842.162162162163,66.5998668002664,14.3935324803462
Audi,S4 3.0T Premium Plus,11,170590,3000.0,333.0,5,2,1,121,15368.468468468469,66.5998668002664,14.466898325597924
Audi,S4 3.0T Premium Plus,7,42648,3000.0,354.0,5,2,0,49,6006.760563380282,70.7998584002832,14.968990063610217
Audi,S4 3.0T Premium Plus,5,38339,3000.0,349.0,5,2,0,25,7517.450980392157,69.7998604002792,15.243326828606758
Audi,S4 3.0T Premium Plus,3,17542,3000.0,349.0,5,2,0,9,5658.709677419355,69.7998604002792,15.318534288718308
Audi,S4 4.2 quattro,21,119139,4200.0,487.0,5,2,1,441,5646.398104265402,97.39980520038961,14.103993059986818
Audi,S4 Base,18,149669,4200.0,349.0,5,2,1,324,8269.005524861877,69.7998604002792,13.728845302885725
