Brand,Model,Year,Age,Kilometer,Fuel Type,Engine,Max Power,Transmission,Seats,Price
BMW,330 i xDrive,2018,7,119704,Petrol,2000,288,Automatic,5,1917783
Porsche,Macan,2023,2,4707,Petrol,2000,261,Automatic,5,6113220
BMW,128 i,2013,12,109232,Petrol,3000,230,Automatic,4,1501200
Mercedes-Benz,AMG GLE 63 S Coupe 4MATIC,2018,7,115068,Petrol,5500,612,Automatic,5,5087400
Jeep,Wrangler Sport,2014,11,114263,Petrol,3600,285,Automatic,4,1834800
Ford,F-150 Raptor,2018,7,103830,Petrol,3500,450,Automatic,5,4002783
Dodge,Sprinter 2500 High Roof,2004,21,88514,Diesel,2700,305,Automatic,10,2001600
BMW,M550 i xDrive,2019,6,12199,Petrol,4400,530,Automatic,5,4295100
Hyundai,Sonata GLS,2010,15,217261,Petrol,2400,249,Automatic,5,333517
Honda,Accord EX-L,2019,6,100101,Petrol,1500,252,Automatic,5,1793100
Cadillac,CTS 3.6L Premium,2014,11,111046,Petrol,3600,420,Automatic,5,1626300
Toyota,4Runner Venture Special Edition,2021,4,45974,Petrol,4000,270,Automatic,5,3734235
Jaguar,XJ8 L,2006,19,125607,Petrol,4200,400,Automatic,5,1165932
Ford,F-150 Lariat,2021,4,59258,Petrol,3500,400,Automatic,3,4109368
Chevrolet,Suburban High Country,2021,4,37485,Petrol,6200,420,Automatic,8,6129900
Chevrolet,Suburban 1500 LTZ,2010,15,261793,Other,5300,320,Automatic,9,1000800
Land,Rover LR2 HSE,2010,15,161694,Petrol,3200,230,Automatic,5,831915
Subaru,WRX Limited,2017,8,117675,Petrol,2000,329,Automatic,5,1663830
Ford,Expedition Timberline,2022,3,37498,Petrol,3500,440,Automatic,5,5629500
Honda,Clarity Plug-In Hybrid Base,2018,7,114263,Other,1500,212,Automatic,5,1459500
RAM,3500 Laramie,2022,3,26792,Diesel,6700,410,Automatic,5,5921317
Chevrolet,Silverado 2500 LT,2011,14,386242,Diesel,6600,403,Automatic,2,1542900
Lexus,RX 450h Base,2013,12,192727,Other,3500,295,Automatic,5,1626300
Mercedes-Benz,M-Class ML 350 4MATIC,2015,10,141622,Other,3500,306,Automatic,5,1626300
BMW,X5 xDrive40i,2021,4,65983,Other,3000,523,Automatic,5,4170000
Chevrolet,Camaro 2SS,2022,3,12002,Petrol,6200,455,Manual,4,3961500
Jeep,Gladiator Sport S,2022,3,37015,Petrol,3600,285,Automatic,5,3586200
Land,Rover Discovery LSE,1998,27,240495,Petrol,4000,195,Automatic,7,833583
Ford,F-250 XLT,2017,8,392679,Diesel,6700,500,Automatic,2,2960700
RAM,1500 Rebel,2019,6,74030,Other,3600,540,Automatic,5,3160860
Audi,Q5 S line Premium Plus,2022,3,21135,Other,2000,362,Automatic,5,3586033
RAM,1500 SLT,2017,8,72420,Petrol,5700,395,Automatic,5,2501917
Mazda,CX-30 Premium Package,2021,4,29588,Petrol,2500,250,Automatic,5,2439867
BMW,840 Gran Coupe i xDrive,2020,5,41510,Petrol,3000,617,Automatic,5,4420117
Porsche,Boxster S,2005,20,71455,Petrol,3200,280,Manual,5,2485320
Chevrolet,Malibu Limited LT,2016,9,167371,Petrol,2500,202,Automatic,5,875700
Cadillac,Escalade Premium Luxury,2023,2,966,Petrol,6200,420,Automatic,5,8590200
MINI,Cooper S Base,2007,18,72420,Petrol,1600,208,Manual,4,658860
Jeep,Gladiator Mojave,2022,3,39429,Petrol,3600,285,Automatic,5,5337600
Buick,Encore GX Essence,2020,5,57243,Petrol,1300,155,Automatic,5,1834717
Toyota,Highlander XLE,2020,5,56327,Petrol,3500,295,Automatic,5,3085717
Acura,MDX Touring,2003,22,265541,Petrol,3500,300,Automatic,8,333600
Land,Rover Range Rover Sport SE MHEV,2021,4,24140,Other,3000,518,Automatic,5,5754600
BMW,535 i xDrive,2014,11,192718,Petrol,3000,445,Automatic,5,1292617
Nissan,350Z Touring,2007,18,144841,Petrol,3500,306,Manual,4,1000800
Ford,Transit Connect XLT,2015,10,180246,Petrol,2500,212,Automatic,2,1209300
Mercedes-Benz,SL-Class SL550 Roadster,2008,17,241401,Petrol,5500,383,Automatic,5,1401120
Porsche,911 Turbo S,2021,4,3077,Petrol,3800,701,Automatic,5,20016000
Hyundai,Sonata Sport 2.0T,2015,10,133414,Petrol,2000,245,Automatic,5,1167183
Audi,TT 1.8T,2004,21,127943,Petrol,1800,250,Automatic,4,1000800
Volvo,XC90 T6 Inscription,2019,6,96560,Petrol,2000,330,Automatic,7,3085800
RAM,1500 Big Horn,2021,4,67270,Diesel,3000,395,Automatic,5,3744660
Chevrolet,Tahoe LT,2021,4,115126,Petrol,5300,420,Automatic,8,4143729
Ford,Explorer XLT,2014,11,205284,Petrol,3500,300,Automatic,7,1143831
Ford,Mustang Mach-E Premium,2023,2,21295,Other,,311,Automatic,5,3753000
Chevrolet,Camaro 1SS,2017,8,62764,Petrol,6200,455,Automatic,5,2627100
Ford,Bronco Big Bend Advanced,2023,2,18507,Petrol,2700,300,Automatic,5,4544466
Chrysler,Pacifica Launch Edition,2020,5,35727,Petrol,3600,287,Automatic,5,3069120
Tesla,Model Y Long Range,2023,2,11932,Other,,514,Automatic,5,4713351
Lamborghini,Huracan LP580-2,2017,8,23474,Petrol,5200,580,Automatic,5,17513249
RAM,1500 Rebel,2021,4,51499,Other,5700,540,Automatic,5,4247312
Toyota,86 Base,2020,5,23657,Petrol,2000,205,Automatic,5,2280990
BMW,X5 xDrive50i,2016,9,128739,Petrol,4400,456,Automatic,5,2001183
GMC,Yukon Denali,2018,7,122310,Petrol,6200,420,Automatic,5,3711300
Honda,Accord EX-L,2014,11,99779,Petrol,2400,278,Automatic,5,1583516
Maserati,Ghibli S Q4,2017,8,86100,Petrol,3000,430,Automatic,5,2393580
Hyundai,Kona EV SEL,2022,3,15128,Other,,201,Automatic,5,2668717
BMW,435 i,2014,11,139208,Petrol,3000,404,Automatic,4,1743060
Mercedes-Benz,GL-Class GL 450,2011,14,238182,Petrol,4700,335,Automatic,5,825660
GMC,Sierra 1500 SLE,2014,11,161063,Other,4300,355,Automatic,3,1917283
Dodge,Challenger SRT Demon,2018,7,4216,Petrol,6200,840,Automatic,5,12985380
BMW,X5 PHEV xDrive45e,2023,2,4987,Other,3000,489,Automatic,5,6254583
Dodge,Durango R/T,2020,5,125529,Petrol,5700,360,Automatic,7,2460300
Ferrari,488 Spider Base,2019,6,14492,Petrol,3900,710,Automatic,5,26679660
Ford,Bronco Sport Big Bend,2022,3,26876,Petrol,1500,300,Automatic,5,2585400
Honda,Civic LX,2015,10,82559,Petrol,1800,205,Manual,5,1459500
Ford,Shelby GT350 Base,2018,7,13256,Petrol,5200,526,Manual,5,5245860
Volkswagen,Jetta S,2010,15,159325,Petrol,2500,170,Automatic,5,500400
Mazda,CX-5 Grand Touring,2021,4,100386,Petrol,2500,250,Automatic,5,2192419
Jeep,Wrangler Rubicon,2009,16,209214,Petrol,3800,285,Manual,4,1292700
Ford,F-250 XLT,2016,9,151761,Other,6200,440,Automatic,2,2418517
Tesla,Model Y Performance,2022,3,38809,Other,,455,Automatic,5,3878100
BMW,528 i,2016,9,131966,Petrol,2000,407,Automatic,5,1417383
Kia,Rio S,2021,4,108930,Petrol,1600,120,Automatic,5,1309380
Tesla,Model S 85,2014,11,155784,Other,,362,Automatic,7,2372730
Jeep,Wrangler Sport,1997,28,210824,Petrol,4000,285,Manual,2,458700
Tesla,Model 3 Standard Range,2020,5,37171,Other,,238,Automatic,5,2493660
Ferrari,GTC4Lusso T,2018,7,49890,Petrol,3900,609,Automatic,4,16471417
BMW,X5 M50i,2021,4,46507,Petrol,4400,523,Automatic,5,5921400
Mazda,MX-5 Miata RF Club,2022,3,11668,Petrol,2000,181,Manual,5,2970625
Ford,F-250 XLT,2014,11,95690,Diesel,6700,400,Automatic,2,3419317
Jeep,Wrangler Sahara,2012,13,125529,Petrol,3600,285,Automatic,5,1834800
RAM,1500 Laramie,2021,4,38967,Petrol,5700,400,Automatic,5,3878100
RAM,1500 Laramie,2020,5,34062,Petrol,5700,540,Automatic,5,3845157
GMC,Yukon Denali,2016,9,173406,Petrol,6200,420,Automatic,9,2960700
Ford,F-150 Lariat,2016,9,188293,Petrol,3500,385,Automatic,5,2210100
Chevrolet,Corvette Base,2006,19,62977,Petrol,6000,430,Automatic,2,2919000
BMW,Z4 2.5i,2004,21,152083,Petrol,2500,382,Manual,2,750600
Subaru,Crosstrek 2.0i Premium,2017,8,80485,Petrol,2000,182,Automatic,5,1792683
Lexus,GX 470 Base,2004,21,346008,Petrol,4700,270,Automatic,7,612990
RAM,1500 Laramie,2022,3,26741,Petrol,5700,395,Automatic,5,3836317
Ford,F-150 XLT,2022,3,54425,Petrol,5000,400,Automatic,5,3882437
Jeep,Wagoneer Series III,2022,3,14643,Petrol,5700,471,Automatic,5,5701391
Volkswagen,GTI Base,2008,17,154172,Petrol,2000,200,Manual,5,821490
Mercedes-Benz,AMG GLE AMG GLE 63 S-Model 4MATIC,2016,9,57845,Petrol,5500,612,Automatic,5,4311780
Mazda,Mazda6 iSport VE,2008,17,170590,Petrol,2300,250,Automatic,5,358620
Kia,Telluride EX X-Line,2023,2,16737,Petrol,3800,291,Automatic,7,4003200
Chevrolet,Tahoe LT,2022,3,4657,Petrol,5300,420,Automatic,5,5329260
Dodge,Durango GT,2022,3,25093,Petrol,3600,475,Automatic,7,3334749
Mercedes-Benz,AMG C 63 Base,2020,5,53990,Petrol,4000,503,Automatic,5,4837117
BMW,320 i xDrive,2016,9,297728,Petrol,2000,184,Automatic,5,625500
Porsche,Macan GTS,2023,2,10433,Petrol,2900,434,Automatic,5,8081460
Honda,Pilot EX-L,2020,5,46487,Petrol,3500,280,Automatic,8,2972793
Mercedes-Benz,GLE 350 Base,2020,5,42314,Petrol,2000,381,Automatic,5,4169833
Chevrolet,Camaro 2SS,2017,8,99779,Petrol,6200,455,Automatic,4,2877300
Jaguar,XF 35t Prestige,2017,8,163272,Petrol,3000,380,Automatic,5,1542900
RAM,3500 Laramie,2013,12,171210,Diesel,6700,385,Automatic,5,3577860
BMW,335 is,2012,13,139416,Petrol,3000,306,Automatic,5,1750983
Audi,S6 4.0T Premium Plus,2018,7,98585,Petrol,4000,450,Automatic,5,4169917
Chrysler,300 S,2014,11,195535,Petrol,5700,300,Automatic,5,1334317
GMC,Sierra 1500 AT4,2022,3,161,Diesel,3000,420,Automatic,5,5212417
Chrysler,200 C,2015,10,273588,Other,3600,295,Automatic,5,499983
Ford,F-150 XLT SuperCab,2010,15,373367,Petrol,4600,360,Automatic,3,250200
MINI,Cooper S Base,2006,19,152887,Petrol,1600,214,Manual,4,1042500
Toyota,Venza XLE,2013,12,166512,Petrol,3500,268,Automatic,5,1184280
Toyota,Camry Hybrid Base,2011,14,214237,Other,2400,200,Automatic,5,658860
Chevrolet,Tahoe LT,2012,13,261890,Other,5300,320,Automatic,8,1209300
Mercedes-Benz,CLS-Class CLS 63 AMG S-Model 4MATIC,2014,11,103802,Petrol,5500,585,Automatic,5,3127500
Ford,Shelby GT500 Base,2021,4,914,Petrol,5200,760,Automatic,5,7571719
Lexus,RX 300 4WD,1999,26,400859,Petrol,3000,268,Automatic,5,291900
Porsche,Macan S,2015,10,129230,Petrol,3000,261,Automatic,5,2001517
Ford,F-150 XLT SuperCab,2004,21,300947,Petrol,5400,380,Automatic,3,525337
Subaru,Outback 2.5 i Special Edition,2009,16,292691,Petrol,2500,170,Automatic,5,542100
GMC,Sierra 2500 AT4,2022,3,36371,Diesel,6600,445,Automatic,5,6400116
BMW,X5 xDrive40i,2020,5,59546,Petrol,3000,523,Automatic,7,4170000
Porsche,Taycan Base,2022,3,15656,Other,,402,Automatic,5,7422600
Lexus,GX 470 Base,2006,19,244620,Petrol,4700,292,Automatic,5,1167183
Ford,F-150 Heritage XL SuperCab Flareside,2004,21,96979,Petrol,5400,300,Automatic,6,2543700
Mazda,MazdaSpeed Miata MX-5 Base,2004,21,53691,Petrol,1800,178,Manual,2,1467757
GMC,Acadia Denali,2021,4,77099,Petrol,3600,310,Automatic,7,3205562
Mercedes-Benz,Metris Base,2016,9,27906,Petrol,2000,208,Automatic,5,2418600
Ford,Expedition EL XLT,2011,14,314626,Other,5400,440,Automatic,8,750517
Chevrolet,Monte Carlo SS,2000,25,119091,Petrol,3800,300,Automatic,5,391980
RAM,1500 Big Horn,2015,10,226112,Petrol,5700,395,Automatic,5,1167600
Jeep,Commander Base,2006,19,341985,Petrol,3700,235,Automatic,7,542100
Lexus,IS-F Base,2010,15,124563,Petrol,5000,416,Automatic,5,2877300
Ford,Utility Police Interceptor Base,2017,8,189902,Petrol,3500,400,Automatic,5,1251000
Porsche,Carrera GT Base,2005,20,7081,Petrol,5700,612,Manual,2,133356600
Cadillac,Escalade ESV Luxury,2016,9,235286,Petrol,6200,420,Automatic,7,2043300
Tesla,Model Y Performance,2020,5,62764,Other,,460,Automatic,7,3586200
Chevrolet,Avalanche 1500 LS,2005,20,209214,Other,5300,345,Automatic,6,600480
Ford,F-150 Lariat,2021,4,53237,Petrol,2700,400,Automatic,3,3990690
Mercedes-Benz,GLB 250 Base 4MATIC,2023,2,1962,Petrol,2000,302,Automatic,7,3876349
Jeep,Wrangler Sport,2016,9,65983,Petrol,3600,285,Automatic,4,2085000
Nissan,350Z Touring,2004,21,178471,Petrol,3500,287,Manual,5,959100
Chevrolet,Corvette Z06,2016,9,78858,Petrol,6200,650,Manual,5,6255000
Pontiac,Solstice GXP,2007,18,75639,Petrol,2000,290,Manual,5,1109220
Hyundai,Sonata SE,2018,7,92843,Petrol,2400,237,Automatic,5,1326060
Mercedes-Benz,SLS AMG Base,2012,13,28873,Petrol,6200,563,Automatic,2,18848400
Lincoln,Navigator Reserve,2018,7,86904,Petrol,3500,450,Automatic,5,3878100
Nissan,Maxima SL,2007,18,163509,Petrol,3500,268,Automatic,5,558780
Ford,Ranger XLT,2021,4,143231,Petrol,2300,270,Automatic,5,2835600
Tesla,Model 3 Long Range,2021,4,28968,Other,,394,Automatic,5,3544500
Jaguar,XE 35t Premium,2017,8,88514,Petrol,3000,340,Automatic,5,2085000
Lincoln,MKZ Reserve,2017,8,115815,Petrol,2000,400,Automatic,5,1563750
Cadillac,Escalade ESV Platinum,2020,5,148059,Petrol,6200,420,Automatic,8,4170000
Ford,Fusion SE,2012,13,257494,Other,3000,221,Automatic,5,375300
Mercedes-Benz,E-Class E 350,2012,13,154201,Petrol,3500,313,Automatic,5,1000800
Jeep,Wrangler Unlimited Sport,2014,11,213398,Petrol,3600,285,Automatic,5,1417800
Jeep,Wrangler Sport,2010,15,240532,Petrol,3800,205,Automatic,5,892380
Jeep,Wrangler Sport,2011,14,176458,Petrol,3800,205,Automatic,4,1417633
Acura,MDX 3.5L w/Technology Package,2019,6,145814,Petrol,3500,355,Automatic,5,2310013
Volkswagen,Jetta 1.4T S,2019,6,94951,Petrol,1400,150,Automatic,5,1417800
Chevrolet,Camaro Z28,2002,23,77248,Petrol,5700,505,Automatic,4,1834717
Chevrolet,Corvette Z06,2016,9,66788,Petrol,6200,650,Manual,5,5504400
Porsche,Cayman R,2012,13,86904,Petrol,3400,330,Automatic,5,6255000
Porsche,Cayenne Base,2018,7,113386,Petrol,3600,468,Automatic,5,3824307
Subaru,Crosstrek 2.0i Limited,2018,7,135271,Petrol,2000,182,Automatic,5,1793017
BMW,750 Li,2007,18,184314,Petrol,4800,536,Automatic,5,750600
Jeep,Wrangler Sahara,2013,12,180005,Petrol,3600,285,Automatic,5,2210100
GMC,Sierra 2500 AT4,2020,5,84769,Diesel,6600,445,Automatic,5,5796300
BMW,X3 M AWD,2021,4,50694,Petrol,3000,510,Automatic,5,4545300
BMW,335 i,2011,14,117482,Petrol,3000,306,Automatic,4,1334400
Jeep,Wrangler Unlimited Sahara,2019,6,96065,Petrol,3600,285,Automatic,5,2994060
Toyota,Corolla S Plus,2016,9,110021,Petrol,1800,140,Automatic,5,1334400
Land,Rover Discovery HSE LUXURY,2017,8,75961,Petrol,3000,340,Automatic,7,2418600
Mercedes-Benz,E-Class E 450 4MATIC,2021,4,28968,Other,3000,604,Automatic,5,5170800
Ford,Fusion Hybrid Base,2012,13,254865,Other,2500,240,Automatic,5,688050
BMW,X1 xDrive 28i,2017,8,79984,Petrol,2000,228,Automatic,5,2168400
GMC,Terrain SLE,2010,15,131161,Petrol,2400,264,Automatic,5,1021650
BMW,i3 120Ah w/Range Extender,2019,6,27319,Other,650,170,Automatic,4,2250966
Porsche,911 GT3,2018,7,9638,Petrol,4000,502,Manual,2,17430600
Ford,Mustang SVT Cobra,2003,22,25910,Petrol,4600,390,Manual,5,2960700
Land,Rover Range Rover Supercharged LWB,2020,5,87266,Petrol,5000,518,Automatic,5,5629500
RAM,2500 Big Horn,2016,9,144036,Petrol,6400,430,Automatic,5,2919000
Ford,E250 Cargo,2013,12,140819,Other,4600,255,Automatic,5,1482602
MINI,Countryman Cooper S ALL4,2018,7,19908,Petrol,2000,301,Automatic,5,2410260
RAM,1500 Classic Tradesman,2019,6,20062,Petrol,5700,395,Automatic,3,2418183
Volvo,C70 T5,2011,14,320259,Petrol,2500,250,Automatic,5,458700
Mercedes-Benz,SL-Class SL600 Roadster,2007,18,125850,Petrol,5500,517,Automatic,5,1918117
Toyota,Camry Hybrid XLE,2018,7,35405,Other,2500,215,Automatic,5,2460300
GMC,Acadia SLE-2,2016,9,162213,Petrol,3600,310,Automatic,7,1083783
Chevrolet,Impala 1LT,2019,6,160839,Petrol,3600,305,Automatic,5,1485854
Jeep,Grand Cherokee L Laredo,2021,4,37961,Petrol,3600,290,Automatic,5,3221992
Jeep,Liberty Sport,2003,22,165762,Petrol,3700,210,Automatic,5,433680
Jaguar,XF Luxury,2009,16,147240,Petrol,4200,542,Automatic,5,583800
Honda,Civic Sport,2020,5,37226,Petrol,2000,180,Automatic,5,1979833
Subaru,Outback 2.5i Premium,2019,6,123919,Petrol,2500,175,Automatic,5,1563667
Land,Rover Range Rover Sport HSE Dynamic,2019,6,32991,Petrol,3000,380,Automatic,5,6338400
Tesla,Model Y Long Range,2022,3,805,Other,,507,Automatic,7,3828060
Lexus,ES 350 Base,2019,6,80161,Petrol,3500,302,Automatic,5,2827260
Honda,CR-V Touring,2022,3,32555,Petrol,1500,190,Automatic,5,3063032
Alfa,Romeo Giulia Quadrifoglio,2021,4,16991,Petrol,2900,520,Automatic,5,6255000
BMW,330 i,2005,20,95434,Petrol,3000,258,Manual,5,2577060
Maybach,Type 57 Base,2004,21,55126,Petrol,5500,604,Automatic,4,5358450
Lexus,ES 250 Base,2021,4,39210,Petrol,2500,204,Automatic,5,3169033
Mercedes-Benz,Sprinter 2500,2016,9,224020,Diesel,2100,170,Automatic,2,1834800
Mercedes-Benz,E-Class E 350,2012,13,132040,Petrol,3500,313,Automatic,5,1167517
Dodge,Dakota Sport,1997,28,458662,Petrol,5200,310,Automatic,3,533677
RAM,1500 Tradesman/Express,2017,8,42276,Other,3600,395,Automatic,6,2110604
Mazda,CX-9 Touring,2016,9,204597,Petrol,2500,273,Automatic,7,1398618
Porsche,911 Turbo S,2019,6,49890,Petrol,3800,701,Automatic,5,15003660
BMW,X3 xDrive30i,2021,4,43452,Petrol,2000,382,Automatic,5,3202560
Jeep,Grand Cherokee Limited,2015,10,150312,Other,3600,475,Automatic,5,1576260
BMW,X7 xDrive40i,2021,4,14806,Other,3000,612,Automatic,5,5938080
Mercedes-Benz,SL-Class SL 550,2014,11,123678,Petrol,4700,557,Automatic,2,2752117
Bentley,Continental GT W12,2016,9,98427,Petrol,6000,771,Automatic,5,8173200
Jeep,Wrangler Unlimited,2005,20,234964,Petrol,4000,193,Automatic,4,1326060
Tesla,Model S 100D,2017,8,62695,Other,,483,Automatic,5,3898950
Volkswagen,Golf SportWagen TSI SE,2017,8,54476,Petrol,1800,227,Automatic,5,1376100
Jeep,Wrangler Unlimited Sahara,2020,5,99505,Petrol,2000,285,Automatic,5,3324324
Kia,Sorento SXL,2017,8,174708,Petrol,3300,290,Automatic,5,1334233
Lexus,LS 430 Base,2006,19,308993,Petrol,4300,430,Automatic,5,616326
Mercedes-Benz,E-Class E 350 4MATIC,2014,11,133755,Petrol,3500,313,Automatic,5,1292700
Tesla,Model X 75D,2016,9,83686,Other,,328,Automatic,7,4336800
RAM,1500 Rebel,2020,5,92215,Petrol,5700,540,Automatic,5,3627900
MINI,Cooper Base,2008,17,168176,Petrol,1600,208,Automatic,4,341940
Jeep,Cherokee Sport,1996,29,274476,Petrol,4000,190,Automatic,5,542100
Ford,Mustang GT Premium,2013,12,28968,Petrol,5000,420,Automatic,5,2418600
Lincoln,Navigator Reserve,2019,6,62764,Petrol,3500,450,Automatic,7,4336717
Jeep,Gladiator Rubicon,2020,5,61155,Petrol,3600,285,Automatic,5,3753000
Porsche,Cayman GT4,2016,9,24410,Petrol,3800,385,Manual,5,9591000
Honda,Civic EX,2012,13,269574,Petrol,1800,201,Automatic,5,542100
Jeep,Grand Cherokee Laredo,2012,13,267150,Other,3600,470,Automatic,5,1084200
Ford,Shelby GT500 Base,2021,4,30899,Petrol,5200,760,Automatic,5,6918030
Land,Rover Defender SE,2022,3,74030,Other,3000,626,Automatic,7,6255000
Hummer,H3 Base,2007,18,323477,Petrol,3700,242,Automatic,5,600480
Kia,Sportage LX,2014,11,140013,Petrol,2400,182,Automatic,5,742260
GMC,Yukon XL 1500 SLT,2015,10,233354,Petrol,5300,420,Automatic,9,2080830
Jeep,Wrangler Unlimited Sport,2020,5,53205,Petrol,3600,284,Automatic,5,3044100
Tesla,Model S Long Range Plus,2021,4,16979,Other,,670,Automatic,5,5654520
Audi,A6 3.0T Prestige,2014,11,144036,Petrol,3000,444,Automatic,5,1501200
Jeep,Wrangler 80th Anniversary,2021,4,43452,Other,3600,285,Automatic,5,3127500
Jeep,Wrangler Sport,2010,15,140415,Petrol,3800,205,Manual,5,1542900
Volkswagen,CC 2.0T Sport,2016,9,123106,Petrol,2000,280,Automatic,5,1084200
Cadillac,SRX Luxury Collection,2016,9,113463,Petrol,3600,320,Automatic,5,1292700
Porsche,Cayenne Turbo,2009,16,67536,Petrol,4800,550,Automatic,5,2919000
Toyota,4Runner 4WD,1999,26,429694,Petrol,2700,183,Manual,5,667200
Mitsubishi,Eclipse GT,2003,22,234964,Petrol,3000,210,Automatic,4,350280
Chevrolet,Corvette Stingray w/1LT,2023,2,14484,Petrol,6200,490,Automatic,5,6880500
Toyota,GR86 Premium,2022,3,1690,Petrol,2400,228,Automatic,4,3336000
Land,Rover Range Rover P525 Westminster,2021,4,35840,Petrol,5000,518,Automatic,5,7497660
Ford,Mustang GT Premium,2012,13,32026,Petrol,5000,412,Automatic,5,2210100
Tesla,Model Y Long Range,2020,5,31865,Other,,351,Automatic,7,3752166
RAM,1500 Sport,2012,13,182660,Petrol,5700,540,Automatic,5,1492860
Lamborghini,Gallardo LP550-2,2013,12,35405,Petrol,5200,560,Automatic,5,12510000
INFINITI,Q60 3.0t Red Sport 400,2022,3,5311,Petrol,3000,400,Automatic,5,4503600
Volkswagen,e-Golf SE,2016,9,66973,Other,,115,Automatic,5,1000800
Tesla,Model X Long Range,2022,3,19087,Other,,670,Automatic,5,7714500
BMW,M5 Base,2015,10,43452,Petrol,4400,714,Automatic,5,4378500
Kia,K5 GT-Line,2022,3,35568,Petrol,1600,290,Automatic,5,2454462
Chevrolet,Caprice Classic Base,1996,29,96560,Petrol,5700,450,Automatic,6,1542900
Subaru,BRZ Limited,2013,12,74757,Petrol,2000,200,Manual,5,1908859
Lincoln,MKZ Reserve I,2019,6,57936,Petrol,2000,400,Automatic,5,2210100
Chevrolet,Corvette Grand Sport,2019,6,21082,Petrol,6200,600,Manual,5,5166630
Audi,Q5 2.0T Premium Plus,2019,6,80467,Petrol,2000,349,Automatic,5,2251800
Mazda,CX-9 Signature,2018,7,31382,Petrol,2500,250,Automatic,9,2689650
Ford,Mustang GT,2016,9,57936,Petrol,5000,435,Manual,4,2585400
Rolls-Royce,Wraith Base,2016,9,33796,Petrol,6600,624,Automatic,4,18097800
Chevrolet,Camaro 1SS,2022,3,10686,Petrol,6200,455,Automatic,5,4336717
BMW,X5 xDrive35i,2016,9,120459,Petrol,3000,389,Automatic,5,1826460
Nissan,Maxima SV,2014,11,188293,Petrol,3500,300,Automatic,5,909060
Toyota,Tundra TRD Pro,2016,9,82720,Other,5700,381,Automatic,5,3327660
INFINITI,QX60 AUTOGRAPH,2022,3,9656,Petrol,3500,295,Automatic,5,4837117
Mitsubishi,Lancer Evolution MR,2006,19,205996,Petrol,2000,405,Manual,5,3169117
BMW,X3 xDrive30i,2021,4,24140,Petrol,2000,382,Automatic,5,3335583
Toyota,Tundra SR5,2016,9,191511,Petrol,5700,381,Automatic,5,2497830
Lincoln,Mark LT Base,2006,19,140817,Petrol,5400,304,Automatic,5,1084117
Ford,Flex SEL,2011,14,239792,Petrol,3500,287,Automatic,5,667117
Audi,Q5 2.0T Premium Plus,2015,10,88031,Other,2000,220,Automatic,5,1750983
Ford,F-150 XL,2021,4,73996,Petrol,3500,395,Automatic,5,3213569
Lincoln,Continental Reserve,2017,8,91485,Petrol,2700,335,Automatic,5,2418600
Tesla,Model X 75D,2017,8,151439,Other,,328,Automatic,7,4161660
Jeep,Grand Cherokee Limited,2017,8,128989,Petrol,3600,360,Automatic,5,1876500
GMC,Terrain SLT-1,2013,12,18609,Petrol,2400,301,Automatic,5,1025820
Tesla,Model X Long Range,2022,3,12070,Other,,670,Automatic,5,7005600
Mercedes-Benz,AMG E 53 Base 4MATIC,2021,4,25130,Other,3000,604,Automatic,5,6505200
Subaru,Impreza WRX Base,2013,12,181855,Petrol,2500,305,Manual,5,1334400
Kia,Optima S,2018,7,119091,Petrol,2400,245,Automatic,5,1251000
Mercedes-Benz,M-Class ML 350,2011,14,159647,Petrol,3500,302,Automatic,5,992460
Volkswagen,Beetle 2.0T S,2018,7,59262,Petrol,2000,174,Automatic,4,2001517
Acura,RSX Base,2005,20,299402,Petrol,2000,210,Automatic,5,558780
GMC,Acadia SLE,2020,5,93342,Petrol,3600,310,Automatic,5,2310180
Ford,F-150 Lariat,2020,5,50292,Petrol,2700,395,Automatic,5,3544500
Jeep,Gladiator Overland,2020,5,69202,Petrol,3600,285,Automatic,5,3878100
Toyota,Tacoma TRD Sport,2020,5,66303,Petrol,3500,326,Automatic,5,3469273
Kia,EV6 GT-Line,2022,3,35405,Other,,320,Automatic,5,3753000
Genesis,GV70 3.5T Sport,2022,3,20760,Petrol,3500,429,Automatic,5,4420200
Ford,Explorer ST,2022,3,16898,Petrol,3000,400,Automatic,7,4170000
MINI,Countryman Cooper,2020,5,120258,Petrol,1500,192,Automatic,5,1802441
Mazda,CX-5 Grand Touring,2021,4,98358,Petrol,2500,227,Automatic,5,2208849
BMW,325 i,2003,22,228526,Petrol,2500,192,Manual,5,400320
Toyota,Yaris L,2012,13,208176,Petrol,1300,106,Automatic,5,663030
Chevrolet,Express 1500 Base,2010,15,328305,Other,5300,401,Automatic,2,408660
Lincoln,Navigator L Select,2016,9,186040,Petrol,3500,450,Automatic,5,1876500
Jeep,Wrangler Sahara Altitude,2023,2,2515,Other,3600,285,Automatic,5,5212500
Bentley,Continental GT Base,2007,18,116140,Petrol,6000,552,Automatic,5,3001983
Lexus,RX 350 F Sport,2018,7,42004,Petrol,3500,295,Automatic,5,3160777
BMW,430 i,2017,8,94758,Petrol,2000,248,Automatic,5,1751400
Cadillac,Escalade Sport Platinum,2021,4,41843,Petrol,6200,420,Automatic,5,8673600
Honda,Civic EX,2008,17,306805,Petrol,1800,197,Manual,5,458700
Porsche,Cayenne AWD,2020,5,60350,Petrol,3000,514,Automatic,5,4995660
